微博id,uni_id,url,主页,发布时间,国家,城市,微博bid,微博作者,微博内容,性别,情感倾向,点赞数,爬取时间,用户关注数,用户简介,省份,粉丝数,评论数,转发数
1396506364.0,,https://m.weibo.cn/detail/OzPxqq96M,https://m.weibo.cn/u/3022732373?,2024-10-03 14:19:03,中国,宜春,OzPxqq96M,有理想的蓝大,我们都想不通为什么他们寒窗苦读十余年，毕业之后当宿管？ 去年山东大学也出过类似新闻，是一回事麽？  先说说山东大学去年聘用2位名校硕士当公寓的事，被录用的两人，一位是哈尔滨工业大学建筑学硕士，一位是澳大利亚阿德莱德大学葡萄酒商务专业硕士。谁看了都会觉得“大材小用”、“杀鸡焉用牛刀”！ ...全文,m,0.99991847596222,268.0,2024-12-08 21:20:58,1197.0,中国技术创业协会校企专委负责人,江西,225.2万,65.0,17.0
1348886123.0,,https://m.weibo.cn/detail/P3xlWnIcX,https://m.weibo.cn/u/1711530911?,2024-12-06 03:55:53,比利时,,P3xlWnIcX,江湖小Faye,【山东大学发布讣告：#著名经济学家黄少安逝世#，享年62岁】11月11日晚间，山东大学经济研究院发布讣告：  中国共产党党员，我国著名经济学家，山东大学讲席教授、教育部长江学者特聘教授、国家哲学社会科学领军人才黄少安同志，因病医治无效，于2024年11月11日14时32分在济南逝世，享年62岁。 ...全文,m,0.9999999872475204,597.0,2024-12-08 21:20:58,2373.0,济南时报·新黄河客户端官方微博，联系邮箱：565188614@qq.com；联系电话：0531-82061110；商务合作QQ：565188614,比利时,1151.9万,222.0,71.0
1742864787.0,,https://m.weibo.cn/detail/OBGdgbPo1,https://m.weibo.cn/u/1880883723?,2024-10-15 18:15:15,中国,成都,OBGdgbPo1,扒庸医失败案例号88,我爱拍山大 建筑，是校园生活里的诗意栖息。 ,m,0.9941662479894404,8.0,2024-12-08 21:20:58,514.0,教育部直属重点综合性大学，国家“211工程”和“985工程”重点建设的高水平大学，世界一流大学建设高校（A类）。微博校园官博联盟会员单位。,四川,128.6万,2.0,1.0
1753234175.0,,https://m.weibo.cn/detail/P3UKeftHe,https://m.weibo.cn/u/1954334873?,2024-12-08 15:28:54,中国,泰安,P3UKeftHe,泰安日报,在一个晴朗的日子拔掉最后一颗智齿 济南·山东大学齐鲁口腔医院 ,f,0.9669941368625704,5.0,2024-12-08 21:20:58,306.0,还活着,山东,99,2.0,0.0
1770165364.0,,https://m.weibo.cn/detail/P3aDZ6S4t,https://m.weibo.cn/u/7375978743?,2024-12-03 18:07:09,中国,广州,P3aDZ6S4t,FM974珠江经济台,山东大学SDU ,m,0.9407434381231642,0.0,2024-12-08 21:20:58,205.0,,广东,3,1.0,0.0
1784473157.0,,https://m.weibo.cn/detail/P30PGpE6U,https://m.weibo.cn/u/6523224110?,2024-12-02 17:08:31,中国,北京,P30PGpE6U,中国新闻网,离开单位的疲惫，享受充实自己的忙碌 上课很痛苦 但当学生很幸福 下一步目标：学会忙生活！ #生活手记# 济南·山东大学中心校区 ,f,0.9999999953559268,2.0,2024-12-08 21:20:58,79.0,,北京,113,0.0,0.0
1347322121.0,Ow2EA5h2C,https://m.weibo.cn/detail/Ow2EA5h2C,https://m.weibo.cn/u/1559441203?,2024-09-08 16:21:10,中国,三明,,史凝眸,今天看论文，发现这么一篇论文，第一单位是山东大学的，合作单位有新加坡的南洋理工跟台湾地区的亚洲大学。虽然学术交流很正常，但你把People's Republic of China跟Taiwan并列，你山东大学就这么没有敏感度吗 ,m,0.9999991769028416,83.0,2024-12-08 21:20:58,912.0,谨慎，这是个男的！第六道菜美食家~本名张芝橙~那个喜欢鞠婧祎的男生~永远爱糖公主~,福建,17万,12.0,11.0
1784473157.0,,https://m.weibo.cn/detail/P30PGpE6U,https://m.weibo.cn/u/6276346464?,2024-12-02 17:08:31,中国,北京,P30PGpE6U,中国新闻网,【#200多名专家给永乐大典加标点#】山东大学文学院讲席教授、《文史哲》主编杜泽逊介绍：“我们从全国70多所高校聘请了200多名专家，网上办公，专门给《永乐大典》打标点，最年轻的有‘00后’。” #医生救人的命我们救书的命#（via：人民网）中国历史研究院的微博视频 ,f,0.9999999997576136,2.0,2024-12-08 21:20:58,647.0,河北博物院官方微博,北京,70.5万,2.0,0.0
1880883723.0,,https://m.weibo.cn/detail/OBGbr9cJA,https://m.weibo.cn/u/1603919632?,2024-10-15 18:10:46,中国,济南,OBGbr9cJA,山东大学,雪到威海站，晚点一天。 昨天才是二十四节气之一的大雪节点。 但是昨天阳光朗照，天气晴好。  先贤们是怎样捕捉到某些宇宙机密的？ 据传马斯克说过，没有发明创造 机密都是通天者猜中密码悄悄下载的。  于是智力竞争成了猜想游戏。 静观，内省，归零，顿悟 成为科学，哲学，诗歌与艺 ...全文,m,0.999999999999628,3.0,2024-12-08 21:20:58,332.0,诗人。书法家。著有《马嚼夜草的声音》等诗文集6部。曾获第二届“华文青年诗人奖”。,山东,2893,0.0,0.0
1880883723.0,,https://m.weibo.cn/detail/OBGbr9cJA,https://m.weibo.cn/u/6245101146?,2024-10-15 18:10:46,中国,济南,OBGbr9cJA,山东大学,#济宁# 【山东大学第二医院与曲阜市人民医院签约！】 12月5日，山东大学第二医院与曲阜市人民医院签约医联体建设，并建立了口腔颌面、肝胆胰专科医联体合作关系。  医联体的建设将依托山东大学第二医院区域医疗中心的引领辐射带动作用，为市人民医院在先进管理经验、精湛医疗技术和优质服务理念方面培 ...全文,m,0.9984802148380392,1.0,2024-12-08 21:20:58,72.0,早安🌅,山东,1.1万,0.0,0.0
1130556244.0,,https://m.weibo.cn/detail/P3uPL2XM4,https://m.weibo.cn/u/1893761531?,2024-12-05 21:31:05,中国,北京,P3uPL2XM4,赵璞,【#原来古人最快乐的事情也是吃肉#】山东大学考古学院教授宋艳波介绍，在北辛遗址一处灰坑中，发现6个个体的猪下颌骨。原来在7000年前，北辛人就开始吃猪肉了，从各个北辛文化遗址陆续出土的猪骨数量判断，猪已经成为北辛人主要的饲养对象。山东 闪电新闻的微博视频 ,f,0.9999999999998936,42.0,2024-12-08 21:20:58,715.0,闪电君随时在线，留言必回！更有福利不定期派发哦！线索电话：0531-66661234。,北京,454.7万,8.0,3.0
2207472983.0,,https://m.weibo.cn/detail/P3vlKpzV3,https://m.weibo.cn/u/5399140185?,2024-12-05 22:49:55,中国,北京,P3vlKpzV3,吃栟糖的喵酱,【#7000年前古人喜欢住小户型房子#】你可能想不到，7000年前北辛文化时期的先民更喜欢“小户型”的房子。山东大学考古学院教授王芬介绍，北辛文化时期的房子，它最突出的特征就是面积很小，在里边居住的人会比较少，但是有些房子，虽然面积小，但在里面还会发现有一个灶。有的学者也据此提出应该当时已 ...全文,m,0.9999999998379868,3.0,2024-12-08 21:20:58,1114.0,中共潍坊市奎文区委宣传部官方微博,北京,14.7万,3.0,3.0
2207472983.0,,https://m.weibo.cn/detail/P3unrxRzB,https://m.weibo.cn/u/1064324292?,2024-12-05 20:21:21,中国,北京,P3unrxRzB,吃栟糖的喵酱,民进德州市委会2024年度参政议政论坛暨参政议政培训班成功举办！#民主党派##参政议政##论坛#2025德州·山东大学齐鲁医院德州医院 民进德州市委会的微博视频 ,f,0.9999215466251392,0.0,2024-12-08 21:20:58,4.0,爱国、民主、团结、求实,北京,7,0.0,0.0
2265859925.0,,https://m.weibo.cn/detail/P3FkHdoCX,https://m.weibo.cn/u/6347998708?,2024-12-07 00:14:47,中国,,P3FkHdoCX,齐鲁晚报-今日菏泽,山大体验卡ending🍂 ,f,0.5319211063136726,5.0,2024-12-08 21:20:58,222.0,都清醒 都独立,山东,295,0.0,0.0
2271848313.0,,https://m.weibo.cn/detail/OBEZzkm3J,https://m.weibo.cn/u/5040305750?,2024-10-15 15:08:47,中国,长春,OBEZzkm3J,吉林大学,“齐鲁德医·互助同行”山东大学齐鲁医院德州医院国际志愿者日大型义诊活动举行#德州天衢新区#  网页链接 ,m,0.2141551606452527,0.0,2024-12-08 21:20:58,492.0,,吉林,2513,0.0,0.0
2286092114.0,,https://m.weibo.cn/detail/P3zH46Io0,https://m.weibo.cn/u/1870706340?,2024-12-06 09:53:25,中国,杭州,P3zH46Io0,中国蓝新闻,潘鲁生，1962年11月出生于山东菏泽，毕业于南京艺术学院，山东工艺美术学院教授，山东大学博士生导师，中国文联全国委员会副主席。 潘鲁生的代表作品有《民艺学论纲》《设计论》《民间工艺学》等，曾获国家“五个一工程奖”、“国家社会科学基金项目优秀成果”一等奖、“中国文艺评论“一等奖等奖项， ...全文,f,1.0,0.0,2024-12-08 21:20:58,1897.0,随心而动💗做最简单快乐的你💗,浙江,1005,0.0,0.0
2398355695.0,,https://m.weibo.cn/detail/P3TvNvrvh,https://m.weibo.cn/u/7494242625?,2024-12-08 12:20:36,中国,济南,P3TvNvrvh,正义联盟小狗_i,山东大学，竖中指，tmd积极分子审核这么严，我真服了 ,f,0.0642229483083216,1.0,2024-12-08 21:20:58,175.0,福多顺意 四时平安,山东,8,3.0,0.0
2468566497.0,,https://m.weibo.cn/detail/OBF0JhvTr,https://m.weibo.cn/u/5664015066?,2024-10-15 15:11:38,中国,德州,OBF0JhvTr,德州交警,最近的天气美得不像话山东大学SDU ,f,0.7835117082722769,2.0,2024-12-08 21:20:58,85.0,,山东,54,2.0,0.0
2590838064.0,,https://m.weibo.cn/detail/P3vFCa5OY,https://m.weibo.cn/u/6599253930?,2024-12-05 23:38:51,中国,天津,P3vFCa5OY,小鱼的悄悄语,第一顿饭，从煮方便面开始 青岛·山东大学(青岛校区) ,f,0.9991738462099984,2.0,2024-12-08 21:20:58,121.0,,天津,30,2.0,0.0
2661956384.0,,https://m.weibo.cn/detail/P3I5h34eb,https://m.weibo.cn/u/3980756404?,2024-12-07 07:15:02,中国,上海,P3I5h34eb,葛归愚,#青春中国拥抱未来#【山东大学：让更多青年在话剧中“遇见”自己】“先生风骨，山高水长！”最后一句台词余音未落，观众席已是掌声雷动，不少人眼含热泪。合唱歌声渐起，伴着歌词“我也将见你未见的世界，写你未写的诗篇……”成仿吾、老舍、王淦昌……校史中前辈先贤的事迹与形象在屏幕上一一再现。   ...全文,m,1.0,0.0,2024-12-08 21:20:58,1317.0,人人缴社保，社保为人人，社会保险与你同在！,上海,2410,0.0,0.0
2719690694.0,,https://m.weibo.cn/detail/P3uCNbXLL,https://m.weibo.cn/u/6879785988?,2024-12-05 20:59:10,中国,南京,P3uCNbXLL,吃花蜜的喵酱,#我想和医疗中的死不认错叫个板##山大口腔##医疗诈骗##我的抗战#   请问山大口腔（山东省口腔）葛少华院长，魏福兰副院长，正畸专家王春玲把患者当小白鼠、大搞医疗诈骗的行为在山大口腔真的是“无不当、无过错”吗？你们一众专家、教授合力欺诈、欺压患者，请问，你们把患者当什么了？作为山大口腔（ ...全文,f,0.0195550695083636,3.0,2024-12-08 21:20:58,674.0,学习与记录,江苏,611,0.0,1.0
2724645614.0,,https://m.weibo.cn/detail/OBFAOommZ,https://m.weibo.cn/u/1348886123?,2024-10-15 16:40:32,中国,济南,OBFAOommZ,iloveiceland,先生留学中国时的武术老师，山东大学数学学院教授，著名学者武术家燕子杰先生12月1日在济南逝世，享年88岁。留下教诲： “以武治心 崇德广业” ,f,0.9999999978075738,0.0,2024-12-08 21:20:58,99.0,天涯住穩歸心懶,山东,340,0.0,0.0
2776317585.0,,https://m.weibo.cn/detail/P3yEjw7le,https://m.weibo.cn/u/6675861498?,2024-12-06 07:13:54,中国,杭州,P3yEjw7le,-_-大胖,最近的大部分时间在讨厌冬天，小部分时间在处理一次又一次被a4纸/门把手/包装袋/沙发套…划破的干皮敏敏肌 加班+失眠+劈头盖脸的开会，心情在激素异常时跌倒谷底  然后就跑到了洁洁床上捣蛋 然后就和爸宝粥沙琪妈通了好久的话 然后就串到了312一起玩儿卷发棒 ...全文,f,0.9910216401504464,6.0,2024-12-08 21:20:58,52.0,,浙江,64,0.0,0.0
2789942695.0,,https://m.weibo.cn/detail/P3vzdbzSB,https://m.weibo.cn/u/7448176830?,2024-12-05 23:23:05,中国,哈尔滨,P3vzdbzSB,米格战斗飞机联合体,12月的第5天 热爱生活永远是我是所有的理想与答案 济南·山东大学中心校区 ,f,0.9964493816216344,13.0,2024-12-08 21:20:58,99.0,岁月长歌为伴 诗书砥砺生涯🎓,黑龙江,5453,3.0,0.0
