id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
5019202620495586,O83xY24Vk,7756518066,冰糖葫芦妹咬下来,王冰冰超话经过我的发现，鸡爪和fa椒比我更能说废话晚安～,,,,,0,24,28,2024-04-03 22:30,王冰冰超话,['https://wx3.sinaimg.cn/large/008sVyG6gy1hoe0ke7z3ij30k00ezgmf.jpg'],,,广东
5019193281872845,O83iU7Rdb,5510450495,仵思月,王冰冰超话王冰冰已经多久没有更新vlog了明天更新吧,,,,,0,11,3,2024-04-03 21:53,王冰冰超话,['https://wx1.sinaimg.cn/large/0060VhTNly1hodzhp6f4wj31jk0v9ndy.jpg'],,,河北
5019183732230624,O833v9mhO,6341534190,西安有艘052C,王冰冰超话大家晚上好更一下大雅的预告海报前四张是不同的调色方案，看看明天能不能用上p5是原图去水印，p6凑六宫格,,,,,8,30,88,2024-04-03 21:15,王冰冰超话,"['https://wx4.sinaimg.cn/large/006VaqJwly1hodyb7l590j33y8280u0x.jpg', 'https://wx1.sinaimg.cn/large/006VaqJwly1hodyb9y2cpj33y8280x6p.jpg', 'https://wx3.sinaimg.cn/large/006VaqJwly1hodybcze05j33y82807wi.jpg', 'https://wx4.sinaimg.cn/large/006VaqJwly1hodybg30acj33y82807wi.jpg', 'https://wx2.sinaimg.cn/large/006VaqJwly1hodyd6ay8nj33y8280kjq.jpg', 'https://wx4.sinaimg.cn/large/006VaqJwly1hodyd8rj98j31hc0u0dsw.jpg']",,,陕西
5018853954815230,O7UtBkcF0,5184110536,银河丘丘花笛手,王冰冰超话我成为王冰冰超话超FUN啦发帖纪念一下~,,北京,,,0,5,8,2024-04-02 23:24,王冰冰超话,['https://wx2.sinaimg.cn/large/005EPZY4ly1hocwir8ocxj30wi1ycqv5.jpg'],,,北京
5018844478833343,O7UejB3Xh,7756518066,冰糖葫芦妹咬下来,王冰冰超话没废话了，直接晚安吧估计明天@吃fa椒的喵酱废话大师该回来了晚安～,,,吃fa椒的喵酱,,0,26,35,2024-04-02 22:47,王冰冰超话,"['https://wx4.sinaimg.cn/large/008sVyG6gy1hocvf0ldhsj306u06wq2w.jpg', 'https://wx1.sinaimg.cn/large/008sVyG6gy1hocvf0xbvdj30lo0jzwgd.jpg']",,,广东
5018835020939862,O7TZ43Wv4,5944229833,吃鸡爪的喵酱,王冰冰超话这句话就像是一句废话，因为它没有传达任何有用的信息或观点。晚安冰冰晚安各位小伙伴,,,,,0,27,25,2024-04-02 22:09,王冰冰超话,['https://wx4.sinaimg.cn/large/006uhnIJgy1hocucnfjx7j32yo3y8kjq.jpg'],,,福建
5018831617787529,O7TTzwFTj,5059614962,娱乐转转乐,#王冰冰在当年最爆红的时候，就说了这样一番话。不得不所，美女真的通透又清醒！#王冰冰人间清醒发言#微博VC计划#L娱乐转转乐的微博视频,,,,"王冰冰 在当年最爆红的时候，就说了这样一番话。不得不所，美女真的通透又清醒！,微博VC计划",1,1,2,2024-04-02 21:56,微博视频号,,"http://f.video.weibocdn.com/u0/xvDz7tmMgx08dM3xoh0s01041200dhsw0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1714197351&ssig=M6d9cyFNNT&KID=unistore,video",,浙江
5018830621120615,O7TRY4Hwr,5059614962,娱乐转转乐,#王冰冰原来一直都这么清醒啊，就算是在她最火爆的时候，她也一直都是谦虚低调的～#王冰冰活得好清醒#点亮我的小宇宙#微博VC计划#L娱乐转转乐的微博视频,,,,"王冰冰 原来一直都这么清醒啊，就算是在她最火爆的时候，她也一直都是谦虚低调的～ ,点亮我的小宇宙",1,1,51,2024-04-02 21:52,微博视频号,,"http://f.video.weibocdn.com/u0/BrxryHyogx08dM3gs6a401041200eZJk0E010.mp4?label=mp4_720p&template=1080x1920.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1714197351&ssig=zmHtMvAx2W&KID=unistore,video",,浙江
5018822904643602,O7TFwju0O,1377160533,硯琳,虽然但是，现在不流行女明星嫁豪门了，但是女明星也不能饥不择食啊。玩弟弟也要玩家教和家境双好的呗。有时候美女一落地和又穷又俗的男人谈恋爱是真的会掉价，仙女变村姑的感觉。无论如何寂寞也不能自降身价呗，忍一忍总归有精品的呗。失败案例参考王冰冰。,,,,,13,20,257,2024-04-02 21:21,iPhone 13 Pro Max,,,,北京
5018807431599469,O7Tgz6I5T,2719690694,吃花蜜的喵酱,王冰冰超话发点库存霓裳时光秀宣传片,,,,,37,96,524,2024-04-02 20:19,王冰冰超话,"['https://wx4.sinaimg.cn/large/a21b2fc6ly1hocr61pdv0j22yo1o04qq.jpg', 'https://wx3.sinaimg.cn/large/a21b2fc6ly1hocr63ra37j22yo1o07wi.jpg', 'https://wx1.sinaimg.cn/large/a21b2fc6ly1hocr65ddcyj22yo1o04qq.jpg', 'https://wx3.sinaimg.cn/large/a21b2fc6ly1hocr6792f7j22yo1o0e82.jpg', 'https://wx4.sinaimg.cn/large/a21b2fc6ly1hocr68wv1gj22yo1o07wi.jpg', 'https://wx2.sinaimg.cn/large/a21b2fc6ly1hocr6ajdfyj22yo1o04qq.jpg']",,,江苏
5018804415367319,O7TbHmwhF,6468546668,迪属于我们的爱,对不起，我抑制不住内心的喜悦！我在央视王冰冰超话等级达到LV.9，获得雪球糊脸头衔，快来恭喜我吧~传送门>>央视王冰冰超话,,,,,0,0,0,2024-04-02 20:08,超话,,,,北京
5018497995768249,O7LdtocAh,7626482532,宇称parity,央视王冰冰超话,,,,,0,6,27,2024-04-01 23:50,央视王冰冰超话,"['https://wx1.sinaimg.cn/large/008k7WuMly1hobrmymerzj30u01uok7z.jpg', 'https://wx2.sinaimg.cn/large/008k7WuMly1hobrmzegarj30u01agk6t.jpg', 'https://wx2.sinaimg.cn/large/008k7WuMly1hobrn0465rj30u0140naf.jpg']",,,山东
5018494167159812,O7L7iu2AQ,6868760303,吃花椒的胖头冰,王冰冰超话四月好愿你的笑容如月般皎洁，照亮每一个黑暗的角落(ΘˍΘ=)晚安:.ﾟ٩(๑˘ω˘๑)۶:.｡,,,,,0,17,21,2024-04-01 23:35,王冰冰超话,['https://wx4.sinaimg.cn/large/007uQCkvgy1hobr6y68u0j327z2ynnpg.jpg'],,,广东
5018492689977858,O7L4UFRHc,6976182920,_小張乏了,“那河畔的金柳是夕阳中的新娘波光里的艳影在我的心头荡漾”#王冰冰#王冰冰超话,,,,王冰冰,0,8,29,2024-04-01 23:29,王冰冰超话,['https://wx1.sinaimg.cn/large/007C7lRmly1hobr0scz8cj32yo1o07wh.jpg'],,,新疆
5018491472314451,O7L2X9I5R,5510450495,仵思月,王冰冰超话四月快乐，晚安💤,,,,,0,10,14,2024-04-01 23:24,王冰冰超话,['https://wx1.sinaimg.cn/large/0060VhTNly1hobqw8m3j2j31fy2fokjl.jpg'],,,河北
5018476200594832,O7KEk2uK4,7740164197,无聊迷茫1516,王冰冰超话，,,,,,1,5,0,2024-04-01 22:23,王冰冰超话,,,,内蒙古
5018474533360564,O7KBDe6eE,5665031660,穆藜向暖,王冰冰超话四月快乐,,,,,0,19,16,2024-04-01 22:17,王冰冰超话,['https://wx1.sinaimg.cn/large/006bnTwogy1hoboy8xhbuj323v2t54qr.jpg'],,,浙江
5018472713554272,O7KyHeUCY,7756518066,冰糖葫芦妹咬下来,王冰冰超话今天愚人节，据说冰冰本月会更新vlog，如果没更新当我没说晚安～,,,,,0,23,32,2024-04-01 22:09,王冰冰超话,"['https://wx3.sinaimg.cn/large/008sVyG6gy1hoboqkdmkaj30u01nw0vu.jpg', 'https://wx3.sinaimg.cn/large/008sVyG6gy1hoboqkn3i1j30u00u6ado.jpg']",,,广东
5018471954121598,O7Kxthido,5944229833,吃鸡爪的喵酱,王冰冰超话写一句废话就如同在沙漠中寻找一滴水，既无意义又浪费时间。晚安冰冰晚安各位小伙伴,,,,,0,32,24,2024-04-01 22:06,王冰冰超话,['https://wx3.sinaimg.cn/large/006uhnIJgy1hobia6096mj33y82yonpd.jpg'],,,福建
5018465749961428,O7KnsFNqc,6341534190,西安有艘052C,王冰冰超话大家晚上好，来一期回顾时隔三年，再看这一期视频，还是会不经意间嘴角上扬。她的甜美令人心动，她的清醒令人心疼，她的自信感染着屏幕前的你我,,,,,14,65,190,2024-04-01 21:42,王冰冰超话,"['https://wx4.sinaimg.cn/large/006VaqJwly1hobntdz2rfj33y8280kjl.jpg', 'https://wx3.sinaimg.cn/large/006VaqJwly1hobntfsqjej33y82801ky.jpg', 'https://wx1.sinaimg.cn/large/006VaqJwly1hobnthncrkj33y8280x6p.jpg', 'https://wx4.sinaimg.cn/large/006VaqJwly1hobntjh3m8j33y8280npd.jpg', 'https://wx2.sinaimg.cn/large/006VaqJwly1hobntlush0j33y82mshdu.jpg', 'https://wx1.sinaimg.cn/large/006VaqJwly1hobntpeux8j33uw2kkhdz.jpg', 'https://wx4.sinaimg.cn/large/006VaqJwly1hobntrlqevj33y8280qv5.jpg', 'https://wx3.sinaimg.cn/large/006VaqJwly1hobntu7005j33y82mskjm.jpg', 'https://wx4.sinaimg.cn/large/006VaqJwly1hobntx2kbcj33y82ms7wi.jpg']",,,陕西
5018461839557203,O7Kh9E6gr,3322354254,美妆好物榜,王冰冰体制内女大穿搭合集，超多百元单品,,,,,64,10,380,2024-04-01 21:26,,"['https://wx1.sinaimg.cn/large/c6071a4egy1hob5w2v3a3j20zk1bdqdi.jpg', 'https://wx1.sinaimg.cn/large/c6071a4egy1hob5w35z2wj20zk1bddpz.jpg', 'https://wx2.sinaimg.cn/large/c6071a4egy1hob5w3fx9tj20zk1bdajc.jpg', 'https://wx4.sinaimg.cn/large/c6071a4egy1hob5w3ulxmj20zk1bdn7z.jpg', 'https://wx1.sinaimg.cn/large/c6071a4egy1hob5w45mntj20zk1bdk06.jpg', 'https://wx3.sinaimg.cn/large/c6071a4egy1hob5w51yy3j20zk1bdqbu.jpg', 'https://wx3.sinaimg.cn/large/c6071a4egy1hob5w5dyfvj20zk1bdgtp.jpg', 'https://wx3.sinaimg.cn/large/c6071a4egy1hob5w5qntpj20zk1bdthv.jpg', 'https://wx4.sinaimg.cn/large/c6071a4egy1hob5w2jgetj20zk1bd12d.jpg']",,,广东
5018136506796442,O7BOqsw42,6599382770,哎布白克雷74375,王冰冰超话虽然这说明不了什么，但是我还是想说。志愿服务大赛，她算是队长，要写团队队员的时候，她把我放在了第一位，开心，望周知。,,,,,0,13,4,2024-03-31 23:53,王冰冰超话,,,,辽宁
5018136319361218,O7BO7Dhho,7804007606,出动一空输的喵酱,王冰冰壁纸照超话超话生日快乐,,巴中·通江新区医院,,,0,0,0,2024-03-31 23:53,王冰冰壁纸照超话,,,,四川
5018133192770670,O7BJ5bCMe,5615384838,YZLinShanghai-,王冰冰超话我的夜生活开始了,,,,,0,5,0,2024-03-31 23:40,王冰冰超话,,,,上海
5018132613433425,O7BI9epbP,2119810863,testerbysunny,热议《宋妍傅远舟》小说（全集完整新上小说大结局（宋妍傅远舟））全文阅读笔趣阁❗书名：《宋妍傅远舟》❗主角：宋妍傅远舟全文请到公#众#号〖神山文学〗发个主角名，就行了全文请到公#众#号〖神山文学〗发个主角　刚出宿舍，她脸上始终维持着的礼貌的笑容收敛，有点累的叹了口气。　　直觉告诉她，她的这几个室友，除了李梦，其他两个好像都不怎么好相处。　　王娇从她进门到现在眼睛就没从她面前的课本上移开过，一边啃着一个馒头一边学习，生怕耽误时间。　　而王冰冰，长的很好看，脸上妆容精致，身上的衣服什么的也能看出来是经过精心打扮过的，手上还做了贴钻的美甲。第896章江葎116　　一看就能知道平时很注重打扮，身上穿的衣服和鞋子也都是牌子，造型妆容什么的都很精致。　　可梁书儿也能一眼看出来对方对她有敌意，她不知道这才第一次见面她怎么得罪她了。　　刚才说话的语气也让她很不舒服，不过梁书儿也懒得跟对方计较。　　反正也就一年，如果真不好相处的话，到时也就回来睡睡觉，应该没什么事。　　也不知道江葎给她点的什么，梁书儿拿过外卖之后也没怎么看就直接上了楼。　　本来又饿又困，经过这一遭，她好像不怎么困了，反而有点发愁和犹豫，要不要还是回去住的好。　　刚进宿舍，一旁忽然传来一道惊呼：“摘星楼的外卖？”　　王冰冰夸张的走到梁书儿的面前一把拿过她手里还没来得及放下的外卖袋子，大声道：“我怎么不知道摘星楼还有送外卖的业务了，你这是在哪点的？我看看都点了什么。”　　梁书儿不知道什么摘星楼，听她口气应该是家名声很不错的餐厅，而且还不送外卖？　　正在她疑惑的时候，就见王冰冰已经打开她的袋子，把里面的好几个打包盒一一的拿了出来。　　梁书儿眉头微皱，有点不悦。　　郑彩也走了过来看着：“这打包盒可真精致啊，我还是第一次见到这样档次的外卖呢，不愧是摘星楼。”　　眼看着王冰冰就要帮她把那些盒盖都给打开，梁书儿抬手从她的手里拿过来。　　“摘星楼是什么地方？”她随口问，语气不怎么好。　　“你不知道？”王冰冰惊讶的抬头看向她：“海城的摘星楼你竟然都不知道？”　　“我刚从国外回来，不知道很奇怪吗？”梁书儿走到自己的位置上坐下，一一把盒盖给打开。　　两个菜一个汤，都是她爱吃的，而且明显叮嘱过，菜里都没有香菜。　　这是想要用吃的讨好她吗？　　梁书儿在心里“哼”了一声，心情却是已经变得很好。　名，就行了,,,,众,0,0,0,2024-03-31 23:38,微博网页版,,,,广东
5018132582238976,O7BI69osw,3038454392,听风流云忆,《宋妍傅远舟》（最新全集完整章节大结局）《宋妍傅远舟》全文阅读笔趣阁❗书名：《宋妍傅远舟》❗主角：宋妍傅远舟全文请到公#众#号〖神山文学〗发个主角名，就行了　这之前本来还想着不能天天回家，要多在宿舍住住，结果现在几乎直接住在宿舍了。　　梁书儿没想到开学之后她跟江葎两人见一面这么难，这明明在一个城市，却是硬生生搞成了异地恋。　　哦不，搞成了分居。　　这样长期下去的话不会影响感情吧？　　想到陈意昨天还悄悄问她是不是跟江葎吵架了，不然为什么这几天江葎晚上都没回去，而是直接住在了医院。　　梁书儿有点发愁，她好想江葎，想要被他抱在怀里睡。　　【江医生，我想你了。】梁书儿给江葎发了条消息，刚退出来，手机叮叮叮的响了起来，是李梦拉了一个群，是他们宿舍的四个人，在群里问她们有时间没，有的话晚上一起吃个饭，熟悉熟悉一下。　　梁书儿知道这顿饭是因为她，其他三人早就认识了，她是新来的，要认识也只有她要认识。　　毕竟这一星期内，虽然她都住在宿舍，可是四人的作息和课程都不一样，所以基本都见不上几面，梁书儿见的最多的人是王冰冰，因为他们一个专业，经常在一个教师遇到。　　再就是李梦，最后是王娇，有几次梁书儿起床上厕所王娇的床上都没人。　　【好。】梁书儿一边打字回复一边往外走：【地方你们选吧，我请客。】　　关了手机，梁书儿很轻的呼了一口气。　　人际交往好累啊。　　如果是在国外，她会直接拒绝，至于拒绝后会不会被人说什么她都不在乎。　　可是现在她考虑的东西却是多了些。　　首先，她不是一个人了，她结婚了，有老公。　　更重要的是江葎还是海大的教授，虽然人不怎么来，而且现在看来学校这边的人好像都没有看过之前的采访，不知道他们的关系。　　即使如此，她也不能任性的想说什么就说什么，想做什么就做什么。　　毕竟要是她这边有个什么事，到时候连累到江葎就不好了。　　她以前懒得去交际，不会也不喜欢，也没有那个时间。　　可是现在的她跟以前不一样了，所以在有些事上面，梁书儿想，她也可以试着去改变、去尝试一下。　　人际交往是一个正常人正常的需求，所以她觉得她也可以的。　　李梦本来提议要去吃火锅，一是火锅大多人都会喜欢，二是火锅边吃边聊，在热腾腾的气氛中可以更好的拉近彼此的距离。　　可是最后王冰冰却说她最近上火不能吃火锅，然后直接发了一个餐厅的链接在群里，说是一家新开的西餐厅，味道很不错。　　梁书儿问了一下其他人的意见，李梦说有点贵，王娇则是都可以。　全文请到公#众#号〖神山文学〗发个主角名，就行了,,,,众,0,0,0,2024-03-31 23:38,微博网页版,,,,广东
5018131800524323,O7BGQ2coP,1747682451,ghostbe2003_326,【时卿顾景川】好看～热门小说～阅读-（时卿顾景川）笔趣阁❗书名：《时卿顾景川》❗主角：时卿顾景川全文请到公#众#号〖神山文学〗发个主角名，就行了　可偏偏在这个时候，梁书儿低头在他的鼻尖上亲了下，喊了声：“老公。”　　话落，成功看到男人在瞬间紧缩的瞳孔，梁书儿狡黠的笑了声，站直身绕过车头走到副驾驶座旁拉开车门坐进去。　　“你吃饭了吗？”她问着，拉过安全带正要系上。　　江葎却是忽然解开了自己身上的安全带探身过去接过了她手里的安全带，可却没立刻扣上，而是再次低头吻住了她。　　车厢内的温度越来越高，梁书儿的手死死的攥着男人胸前的衬衫，布料都跟着变了形。　　江葎最后把人松开的时候，梁书儿整个人被亲的跟一滩水似的的坐在那，眼眸水光潋滟，没什么威慑力的瞪了他一眼。　　江葎把她把安全带扣上，坐回去前在她的唇上重重的的亲了下，说：“没吃。”　　车子发动，离开停车场。　　不远处的电梯口，李梦跟王冰冰和王娇正走出来。　　“我刚才好像看到梁书儿了。”王冰冰看着已经消失在视线中的车尾，疑惑的问：“车内好像还有人，该不会就是她的男朋友吧。”　　“应该吧。”李梦没有看到。　　“你不是说她的男朋友长的很帅吗？都过来了怎么不上去？该不会是见不得人吧？”王冰冰笑着说。　　“你不相信就算了。”李梦说：“反正比你男朋友长得帅。”　　王冰冰：“你什么意思啊？”　　“没什么意思啊，我说的是实话，你到时见到了就知道了。”李梦说着转头看向王娇：“你回学校吗？我们一起？”　　“不了，我要去打工。”王娇说着已经径直转身离开。　　“我送你吧，我男朋友开车了。”王冰冰说。　　“算了，我坐地铁吧。”李梦说着转身要走，想到什么又回头看着王冰冰说：“我觉得梁书儿人挺好的，你以后别那么针对她了吧？”　　“你哪只眼睛看到我针对她了？”王冰冰脸色不怎么好看：“而且你跟她才认识多久啊就觉得人好了？”　　“你看到她刚才对她姐姐的态度没？她喜欢的人肯定喜欢她的姐姐，所以她才会那样对她姐，说话的语气我一个外人都看不过去。不过她姐的性格可真好啊，长的又好看，自己的妹妹那么不给面子她都一点也不生气，最后还要请我们吃饭，哎，我也好想要一个这样的姐姐。”　　“这是别人的家事具体怎么样我们又不知道，你以后还是别说了吧。”李梦说完直接离开了。　　“我想说什么就说什么你管得着嘛。”王冰冰冷哼了声，拿出手机打电话：“喂，亲爱的，你怎么还没下来啊，我腿都等酸了，对啊，我们吃完了，梁书儿？她走了啊……”　　……　　梁书儿是知道江葎在医院忙起来肯定是顾不上吃饭的，虽然在电话里答应的好好的，可梁书儿相信他肯定转头就忘了。　　所以到了家，她第一时间就想要去看看冰箱有什么，有菜的话就做个饭她正好可以一起吃点，刚才她都没怎么吃。　全文请到公#众#号〖神山文学〗发个主角名，就行了,,,,众,0,0,0,2024-03-31 23:35,微博网页版,,,,广东
